engine,symbol,session_date,start_idx,end_idx,open_time,close_time,open,high,low,close,volume,n_source_bars,notional,signed_notional,variance,log_return,reason
vol_budget,MYM,2020-01-30,1524,1524,2020-01-30T09:30:00-05:00,2020-01-30T09:30:00-05:00,28523.0,28613.0,28517.0,28596.0,1887.0,1,53921654.0,53921654.0,4.073703108654539e-06,0.0025560685497074283,budget
vol_budget,MYM,2020-01-30,1525,1528,2020-01-30T09:35:00-05:00,2020-01-30T09:50:00-05:00,28597.0,28668.0,28587.0,28621.0,5232.0,4,149797562.3333333,99928166.99999999,4.246529873037044e-06,0.0008388968998390233,budget
vol_budget,MYM,2020-01-30,1529,1533,2020-01-30T09:55:00-05:00,2020-01-30T10:15:00-05:00,28622.0,28680.0,28587.0,28600.0,4674.0,5,133829717.66666667,-19296643.0,4.55713023577462e-06,-0.0007689350628771679,budget
vol_budget,MYM,2020-01-30,1534,1539,2020-01-30T10:20:00-05:00,2020-01-30T10:45:00-05:00,28598.0,28615.0,28479.0,28510.0,5744.0,6,163977156.66666666,-79001211.99999999,3.927552093423835e-06,-0.003081882386074859,budget
vol_budget,MYM,2020-01-30,1540,1542,2020-01-30T10:50:00-05:00,2020-01-30T11:00:00-05:00,28509.0,28509.0,28434.0,28492.0,4564.0,3,129924703.0,12017150.333333343,4.242331944575475e-06,-0.0005964807811804679,budget
vol_budget,MYM,2020-01-30,1543,1546,2020-01-30T11:05:00-05:00,2020-01-30T11:20:00-05:00,28491.0,28566.0,28477.0,28564.0,3006.0,4,85733520.0,-67414.66666667163,3.7240319189048406e-06,0.002558935757938441,budget
vol_budget,MYM,2020-01-30,1547,1553,2020-01-30T11:25:00-05:00,2020-01-30T11:55:00-05:00,28562.0,28646.0,28547.0,28596.0,4879.0,7,139497109.0,68205790.33333334,3.873521334089549e-06,0.0011896848738639303,budget
vol_budget,MYM,2020-01-30,1554,1561,2020-01-30T12:00:00-05:00,2020-01-30T12:35:00-05:00,28595.0,28614.0,28478.0,28479.0,4618.0,8,131853798.66666667,-24414498.66666667,4.365842496897562e-06,-0.004064903799508396,budget
vol_budget,MYM,2020-01-30,1562,1569,2020-01-30T12:40:00-05:00,2020-01-30T13:15:00-05:00,28478.0,28539.0,28463.0,28492.0,4099.0,8,116807002.99999999,43304016.333333336,4.296329392124987e-06,0.0004914867573045876,budget
vol_budget,MYM,2020-01-30,1570,1583,2020-01-30T13:20:00-05:00,2020-01-30T14:25:00-05:00,28493.0,28595.0,28486.0,28574.0,4503.0,14,128533381.00000001,44424363.66666667,3.6474872813995494e-06,0.0028387703715162444,budget
vol_budget,MYM,2020-01-30,1584,1586,2020-01-30T14:30:00-05:00,2020-01-30T14:40:00-05:00,28574.0,28658.0,28528.0,28556.0,3233.0,3,92384998.0,52861950.0,7.775825810267473e-06,-0.0006301418027522857,budget
vol_budget,MYM,2020-01-30,1587,1587,2020-01-30T14:45:00-05:00,2020-01-30T14:45:00-05:00,28556.0,28624.0,28526.0,28604.0,1632.0,1,46650176.0,46650176.0,4.242238414004342e-06,0.001679496545935451,budget
vol_budget,MYM,2020-01-30,1588,1589,2020-01-30T14:50:00-05:00,2020-01-30T14:55:00-05:00,28606.0,28655.0,28564.0,28630.0,1560.0,2,44630753.333333336,4601953.333333336,3.6319472017141444e-06,0.0008386330773153162,budget
vol_budget,MYM,2020-01-30,1590,1593,2020-01-30T15:00:00-05:00,2020-01-30T15:15:00-05:00,28630.0,28687.0,28621.0,28675.0,3123.0,4,89487244.0,41816417.33333333,4.821760924202126e-06,0.001570543905410795,budget
