engine,symbol,session_date,start_idx,end_idx,open_time,close_time,open,high,low,close,volume,n_source_bars,notional,signed_notional,variance,log_return,reason
vol_budget,MNQ,2020-01-30,1524,1524,2020-01-30T09:30:00-05:00,2020-01-30T09:30:00-05:00,9051.75,9091.25,9044.5,9090.0,9046.0,1,82094711.5,82094711.5,9.586689301821642e-06,0.004216799005407504,budget
vol_budget,MNQ,2020-01-30,1525,1527,2020-01-30T09:35:00-05:00,2020-01-30T09:45:00-05:00,9090.25,9115.0,9085.25,9106.0,17937.0,3,163313143.5,70120633.83333333,5.702192626831137e-06,0.0017311263511215792,budget
vol_budget,MNQ,2020-01-30,1528,1531,2020-01-30T09:50:00-05:00,2020-01-30T10:05:00-05:00,9105.5,9109.25,9080.0,9105.25,18228.0,4,165780137.0,-1969284.0,5.809810695114435e-06,-2.745631014820562e-05,budget
vol_budget,MNQ,2020-01-30,1532,1536,2020-01-30T10:10:00-05:00,2020-01-30T10:30:00-05:00,9105.5,9109.25,9066.75,9071.0,18054.0,5,163985344.25,-123974458.25,5.650702664742943e-06,-0.0037961149209302316,budget
vol_budget,MNQ,2020-01-30,1537,1541,2020-01-30T10:35:00-05:00,2020-01-30T10:55:00-05:00,9071.0,9071.25,9025.5,9027.25,21323.0,5,192866604.25,-116127829.75,6.053524676142086e-06,-0.004834731006583527,budget
vol_budget,MNQ,2020-01-30,1542,1547,2020-01-30T11:00:00-05:00,2020-01-30T11:25:00-05:00,9027.5,9069.25,9024.25,9066.25,16499.0,6,149313312.25,66532753.083333336,5.734971211582952e-06,0.0042832535260092335,budget
vol_budget,MNQ,2020-01-30,1548,1557,2020-01-30T11:30:00-05:00,2020-01-30T12:15:00-05:00,9067.0,9092.5,9060.5,9076.5,21833.0,10,198161406.41666666,57276555.916666664,5.960441080384308e-06,0.0010472070844296333,budget
vol_budget,MNQ,2020-01-30,1558,1562,2020-01-30T12:20:00-05:00,2020-01-30T12:40:00-05:00,9076.25,9080.25,9034.5,9044.5,13592.0,5,123044492.0,-10044909.166666657,5.694340019846199e-06,-0.0035042735527668206,budget
vol_budget,MNQ,2020-01-30,1563,1570,2020-01-30T12:45:00-05:00,2020-01-30T13:20:00-05:00,9044.0,9055.75,9032.0,9046.25,13938.0,8,126041476.83333334,24674300.666666664,5.894236218897147e-06,0.00024875278247699317,budget
vol_budget,MNQ,2020-01-30,1571,1586,2020-01-30T13:25:00-05:00,2020-01-30T14:40:00-05:00,9046.25,9117.25,9045.25,9077.0,27632.0,16,250657529.58333334,149822722.75,1.7052859395460735e-05,0.0033934343462898166,budget
