engine,symbol,session_date,start_idx,end_idx,open_time,close_time,open,high,low,close,volume,n_source_bars,notional,signed_notional,variance,log_return,reason
vol_budget,RTY,2020-01-30,1524,1525,2020-01-30T09:30:00-05:00,2020-01-30T09:35:00-05:00,1637.4,1647.2,1637.2,1646.8,12038.0,2,19775351.366666667,19775351.366666667,8.6905100132876e-06,0.005724392953401704,budget
vol_budget,RTY,2020-01-30,1526,1529,2020-01-30T09:40:00-05:00,2020-01-30T09:55:00-05:00,1646.9,1651.1,1644.0,1644.6,11413.0,4,18797912.53333333,3629738.133333332,7.716232570437005e-06,-0.001397539343367698,budget
vol_budget,RTY,2020-01-30,1530,1536,2020-01-30T10:00:00-05:00,2020-01-30T10:30:00-05:00,1644.5,1647.4,1638.7,1639.9,12031.0,7,19769197.633333337,-4355907.9,8.618483980693028e-06,-0.0028011222797116675,budget
vol_budget,RTY,2020-01-30,1537,1541,2020-01-30T10:35:00-05:00,2020-01-30T10:55:00-05:00,1639.9,1640.0,1628.7,1629.6,13402.0,5,21888204.96666667,-21888204.96666667,7.846572885597277e-06,-0.0063006784368040344,budget
vol_budget,RTY,2020-01-30,1542,1546,2020-01-30T11:00:00-05:00,2020-01-30T11:20:00-05:00,1629.6,1639.8,1629.2,1639.5,10075.0,5,16467681.100000001,11208584.833333334,8.777676411533297e-06,0.0060567313721068584,budget
vol_budget,RTY,2020-01-30,1547,1556,2020-01-30T11:25:00-05:00,2020-01-30T12:10:00-05:00,1639.4,1641.9,1636.0,1637.4,12888.0,10,21122165.166666668,2061633.366666665,7.834520606182e-06,-0.0012207032765825369,budget
vol_budget,RTY,2020-01-30,1557,1564,2020-01-30T12:15:00-05:00,2020-01-30T12:50:00-05:00,1637.4,1638.8,1630.1,1631.1,10074.0,8,16458842.300000003,-3595000.6999999997,7.553089666388724e-06,-0.00385498412236325,budget
vol_budget,RTY,2020-01-30,1565,1584,2020-01-30T12:55:00-05:00,2020-01-30T14:30:00-05:00,1631.1,1636.2,1630.1,1634.1,14052.0,20,22946439.366666667,9892177.433333335,7.926216620071386e-06,0.0018375602377537277,budget
vol_budget,RTY,2020-01-30,1585,1587,2020-01-30T14:35:00-05:00,2020-01-30T14:45:00-05:00,1634.1,1640.1,1632.0,1637.4,10347.0,3,16928703.466666665,13809291.466666665,1.0977401279904647e-05,0.002017423884609381,budget
vol_budget,RTY,2020-01-30,1588,1593,2020-01-30T14:50:00-05:00,2020-01-30T15:15:00-05:00,1637.5,1642.9,1635.6,1642.6,11967.0,6,19623168.566666663,5004893.633333333,7.909439399754473e-06,0.003109663796684946,budget
vol_budget,RTY,2020-01-30,1594,1601,2020-01-30T15:20:00-05:00,2020-01-30T15:55:00-05:00,1642.5,1650.0,1642.5,1649.3,20838.0,8,34315754.76666666,24432123.633333333,5.983373550877583e-06,0.004131484095340998,session_end
vol_budget,RTY,2020-01-31,1602,1603,2020-01-31T09:30:00-05:00,2020-01-31T09:35:00-05:00,1642.6,1644.8,1638.2,1641.4,10298.0,2,16905299.633333333,3058541.6333333347,8.917357618941738e-06,-0.000730816110480516,budget
vol_budget,RTY,2020-01-31,1604,1606,2020-01-31T09:40:00-05:00,2020-01-31T09:50:00-05:00,1641.3,1641.9,1631.7,1632.4,9761.0,3,15970345.599999998,-8678702.2,1.072789233976869e-05,-0.005437286206239225,budget
vol_budget,RTY,2020-01-31,1607,1610,2020-01-31T09:55:00-05:00,2020-01-31T10:10:00-05:00,1632.5,1635.9,1628.7,1628.9,9052.0,4,14771044.066666668,-7798551.466666667,9.472700006663117e-06,-0.0022076417870266997,budget
vol_budget,RTY,2020-01-31,1611,1614,2020-01-31T10:15:00-05:00,2020-01-31T10:30:00-05:00,1628.8,1633.0,1626.1,1627.6,8877.0,4,14460099.933333334,6812948.066666666,7.883290039000142e-06,-0.0007370102286687371,budget
vol_budget,RTY,2020-01-31,1615,1622,2020-01-31T10:35:00-05:00,2020-01-31T11:10:00-05:00,1627.5,1627.8,1619.1,1619.7,17494.0,8,28388815.73333333,-6090809.466666667,8.850835908277642e-06,-0.004804148190373259,budget
vol_budget,RTY,2020-01-31,1623,1627,2020-01-31T11:15:00-05:00,2020-01-31T11:35:00-05:00,1619.6,1622.2,1615.5,1617.7,11787.0,5,19082290.466666665,-282643.4000000004,1.0095623896725321e-05,-0.0011738178223576119,budget
vol_budget,RTY,2020-01-31,1628,1636,2020-01-31T11:40:00-05:00,2020-01-31T12:20:00-05:00,1617.8,1624.5,1616.5,1617.2,13777.0,9,22324505.6,1248341.266666667,8.088134447188542e-06,-0.00037094281723638786,budget
vol_budget,RTY,2020-01-31,1637,1642,2020-01-31T12:25:00-05:00,2020-01-31T12:50:00-05:00,1617.1,1619.0,1612.9,1616.5,11385.0,6,18392923.933333334,1234874.733333333,8.295945859243436e-06,-0.000371103418410321,budget
vol_budget,RTY,2020-01-31,1643,1652,2020-01-31T12:55:00-05:00,2020-01-31T13:40:00-05:00,1616.6,1618.1,1611.9,1612.3,12689.0,10,20487269.033333335,-7343863.966666666,8.18596142027587e-06,-0.002663447330049875,budget
vol_budget,RTY,2020-01-31,1653,1662,2020-01-31T13:45:00-05:00,2020-01-31T14:30:00-05:00,1612.2,1620.3,1612.0,1618.9,14067.0,10,22736520.93333333,8470365.666666664,9.323070657662625e-06,0.004147200397959649,budget
vol_budget,RTY,2020-01-31,1663,1673,2020-01-31T14:35:00-05:00,2020-01-31T15:25:00-05:00,1618.9,1619.5,1612.5,1613.9,16138.0,11,26077336.833333336,-2823895.3666666667,8.463366373072603e-06,-0.003093296205683404,budget
vol_budget,RTY,2020-01-31,1674,1677,2020-01-31T15:30:00-05:00,2020-01-31T15:45:00-05:00,1613.8,1615.7,1609.1,1612.6,13785.0,4,22230241.7,-5049630.900000003,9.005080851767746e-06,-0.0007438631634845207,budget
vol_budget,RTY,2020-01-31,1678,1679,2020-01-31T15:50:00-05:00,2020-01-31T15:55:00-05:00,1612.6,1615.9,1611.3,1614.6,21813.0,2,35207577.7,35207577.7,3.593397067238652e-06,0.0012394647099934779,session_end
vol_budget,RTY,2020-02-03,1680,1686,2020-02-03T09:30:00-05:00,2020-02-03T10:00:00-05:00,1625.3,1636.4,1624.5,1635.2,25478.0,7,41513638.76666667,36058543.43333334,1.3921800328972424e-05,0.006072706900255084,budget
vol_budget,RTY,2020-02-03,1687,1695,2020-02-03T10:05:00-05:00,2020-02-03T10:45:00-05:00,1635.2,1639.0,1631.5,1632.5,17666.0,9,28886747.933333334,10795911.599999998,9.839416624519835e-06,-0.001652538858799235,budget
vol_budget,RTY,2020-02-03,1696,1706,2020-02-03T10:50:00-05:00,2020-02-03T11:40:00-05:00,1632.5,1636.4,1627.1,1628.5,17760.0,11,28991543.033333335,-337357.4333333331,1.0238317366114641e-05,-0.002453236434297913,budget
vol_budget,RTY,2020-02-03,1707,1723,2020-02-03T11:45:00-05:00,2020-02-03T13:05:00-05:00,1628.6,1633.6,1625.7,1631.3,16354.0,17,26651340.066666663,7882789.666666665,8.736405114561943e-06,0.0016564929092260665,budget
vol_budget,RTY,2020-02-03,1724,1739,2020-02-03T13:10:00-05:00,2020-02-03T14:25:00-05:00,1631.2,1632.3,1628.0,1631.2,12834.0,16,20927788.433333334,2059343.3666666658,8.453770071401621e-06,0.0,budget
vol_budget,RTY,2020-02-03,1740,1757,2020-02-03T14:30:00-05:00,2020-02-03T15:55:00-05:00,1631.2,1635.2,1629.1,1632.8,29753.0,18,48566207.266666666,14396838.866666663,6.989641295447284e-06,0.000980392235389509,session_end
vol_budget,RTY,2020-02-04,1758,1762,2020-02-04T09:30:00-05:00,2020-02-04T09:50:00-05:00,1652.7,1659.9,1650.8,1658.4,17211.0,5,28476822.3,8582155.366666667,9.47804016617057e-06,0.003442967974789302,budget
