engine,symbol,session_date,start_idx,end_idx,open_time,close_time,open,high,low,close,volume,n_source_bars,notional,signed_notional,variance,log_return,reason
vol_budget,M2K,2020-01-30,1524,1525,2020-01-30T09:30:00-05:00,2020-01-30T09:35:00-05:00,1637.4,1647.2,1637.3,1646.8,2760.0,2,4534760.933333334,4534760.933333334,8.387743303697373e-06,0.005724392953401704,budget
vol_budget,M2K,2020-01-30,1526,1529,2020-01-30T09:40:00-05:00,2020-01-30T09:55:00-05:00,1646.9,1651.1,1643.9,1644.5,2940.0,4,4842147.699999999,553182.5666666663,7.697812557386632e-06,-0.0014583462510510804,budget
vol_budget,M2K,2020-01-30,1530,1536,2020-01-30T10:00:00-05:00,2020-01-30T10:30:00-05:00,1644.8,1647.4,1638.7,1639.8,3522.0,7,5787692.533333332,-1057352.6,8.60418667429538e-06,-0.003044513098768631,budget
vol_budget,M2K,2020-01-30,1537,1541,2020-01-30T10:35:00-05:00,2020-01-30T10:55:00-05:00,1639.9,1640.0,1628.7,1629.5,3984.0,5,6507294.399999999,-6507294.399999999,8.38596424974849e-06,-0.006362045071783807,budget
vol_budget,M2K,2020-01-30,1542,1546,2020-01-30T11:00:00-05:00,2020-01-30T11:20:00-05:00,1629.6,1639.8,1629.2,1639.5,2784.0,5,4550027.4,2771946.7333333334,8.572648709880718e-06,0.0060567313721068584,budget
vol_budget,M2K,2020-01-30,1547,1556,2020-01-30T11:25:00-05:00,2020-01-30T12:10:00-05:00,1639.4,1641.7,1636.0,1637.4,3863.0,10,6331371.666666666,1052431.4666666673,7.366211661564224e-06,-0.0012207032765825369,budget
vol_budget,M2K,2020-01-30,1557,1564,2020-01-30T12:15:00-05:00,2020-01-30T12:50:00-05:00,1637.4,1638.8,1630.1,1631.2,3137.0,8,5124597.133333334,-1674405.7999999998,7.699422037559673e-06,-0.0037936776821023976,budget
vol_budget,M2K,2020-01-30,1565,1584,2020-01-30T12:55:00-05:00,2020-01-30T14:30:00-05:00,1631.1,1636.1,1630.2,1634.1,3209.0,20,5239709.3,2398864.033333333,7.339375662966582e-06,0.0018375602377537277,budget
vol_budget,M2K,2020-01-30,1585,1587,2020-01-30T14:35:00-05:00,2020-01-30T14:45:00-05:00,1633.9,1640.1,1632.0,1637.4,3081.0,3,5041281.9,4430502.5,1.0540523505409384e-05,0.0021398229055699714,budget
vol_budget,M2K,2020-01-30,1588,1593,2020-01-30T14:50:00-05:00,2020-01-30T15:15:00-05:00,1637.9,1642.8,1635.7,1642.4,3816.0,6,6257439.966666667,1688552.7666666668,7.772587655715267e-06,0.002743653216390044,budget
vol_budget,M2K,2020-01-30,1594,1601,2020-01-30T15:20:00-05:00,2020-01-30T15:55:00-05:00,1642.5,1649.9,1642.5,1649.2,3866.0,8,6364309.100000001,4151485.1000000006,5.829330026866824e-06,0.004070850473979429,session_end
vol_budget,M2K,2020-01-31,1602,1603,2020-01-31T09:30:00-05:00,2020-01-31T09:35:00-05:00,1642.6,1644.7,1638.3,1641.3,2638.0,2,4330420.533333333,339427.4666666663,8.568958059457212e-06,-0.0007917415682020096,budget
vol_budget,M2K,2020-01-31,1604,1606,2020-01-31T09:40:00-05:00,2020-01-31T09:50:00-05:00,1641.3,1641.8,1631.8,1632.4,3005.0,3,4918161.5,-2406850.0999999996,1.0573006428323973e-05,-0.005437286206239225,budget
vol_budget,M2K,2020-01-31,1607,1610,2020-01-31T09:55:00-05:00,2020-01-31T10:10:00-05:00,1632.6,1636.0,1628.7,1628.8,2758.0,4,4499503.433333334,-3038320.033333333,9.437471961360147e-06,-0.0023302886610519495,budget
vol_budget,M2K,2020-01-31,1611,1614,2020-01-31T10:15:00-05:00,2020-01-31T10:30:00-05:00,1628.7,1633.0,1626.1,1627.7,2199.0,4,3582006.1333333333,1855124.7999999998,7.659120391956425e-06,-0.0006141751820625921,budget
vol_budget,M2K,2020-01-31,1615,1621,2020-01-31T10:35:00-05:00,2020-01-31T11:05:00-05:00,1627.5,1627.8,1619.6,1619.8,3821.0,7,6202349.266666667,-2787448.8,7.654556385007961e-06,-0.00474241026783483,budget
